fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,reportedEPS,Sector,Industry
2016-02-29,16965000000.0,2977600000.0,83100000.0,83100000.0,1851600000.0,732500000.0,13987400000.0,3333400000.0,1179300000.0,10542400000.0,3403800000.0,7138600000.0,0.0,0.0,700000.0,103300000.0,111600000.0,10273200000.0,2272300000.0,429300000.0,,856700000.0,1265000000.0,8000900000.0,,7672900000.0,856700000.0,6816200000.0,7672900000.0,544400000.0,162500000.0,6559600000.0,1670300000.0,6090500000.0,2900000.0,199359000.0,STZ,2942300000,6838700000.0,4824000000,3606100000.0,1765100000,1177200000.0,,1217900000,24500000.0,-314700000.0,262800000.0,314700000.0,-70400000.0,800000.0,180300000.0,40700000.0,1495500000,440600000,315800000.0,1060600000.0,733300000.0,1810200000,1850900000.0,1054900000,5.43,MANUFACTURING,BEVERAGES
2015-02-28,15093000000.0,2910800000.0,110100000.0,110100000.0,1827200000.0,598900000.0,12233700000.0,2681600000.0,1050200000.0,9389200000.0,3181000000.0,6208200000.0,0.0,0.0,3300000.0,149100000.0,111400000.0,9211700000.0,1130700000.0,285800000.0,53400000.0,158100000.0,51500000.0,8132500000.0,,7244100000.0,158100000.0,7086000000.0,7295600000.0,605700000.0,176100000.0,5770700000.0,1648500000.0,5277500000.0,2800000.0,193781000.0,STZ,2578600000,6297700000.0,4567800000,3449400000.0,1500200000,1078400000.0,,1118400000,1400000.0,-339100000.0,,339100000.0,-35300000.0,1400000.0,162000000.0,40000000.0,1182700000,343400000,339100000.0,836200000.0,622400000.0,1521800000,1561800000.0,839300000,4.44,MANUFACTURING,BEVERAGES
2014-02-28,14302100000.0,2747200000.0,63900000.0,63900000.0,1743800000.0,626200000.0,11572500000.0,2014300000.0,924700000.0,9377900000.0,3231100000.0,6146800000.0,0.0,8800000.0,3500000.0,114200000.0,162700000.0,9320800000.0,2025700000.0,295200000.0,52800000.0,590000000.0,647200000.0,7295100000.0,,6963300000.0,590000000.0,6373300000.0,6963300000.0,1055600000.0,159200000.0,4981300000.0,1662300000.0,4438200000.0,2800000.0,191470134.0,STZ,1991700000,5083300000.0,4076900000,2876000000.0,2437700000,895100000.0,,1599000000,7700000.0,-330900000.0,,330900000.0,3200000.0,7700000.0,139800000.0,27100000.0,2202300000,259200000,330900000.0,1943100000.0,1897000000.0,2533200000,2560300000.0,1943100000,3.25,MANUFACTURING,BEVERAGES
2013-02-28,7638100000.0,2471200000.0,331500000.0,331500000.0,1480900000.0,471900000.0,5275800000.0,1229000000.0,817900000.0,3593700000.0,871400000.0,2722300000.0,43900000.0,34200000.0,3300000.0,49400000.0,344200000.0,4777800000.0,677900000.0,209000000.0,49300000.0,27600000.0,27600000.0,4099900000.0,,3305400000.0,27600000.0,3277800000.0,3305400000.0,422400000.0,222500000.0,2860300000.0,1676700000.0,2495100000.0,2700000.0,184776451.0,STZ,1108300000,2948300000.0,2285200000,1687800000.0,522900000,585400000.0,,920600000,6800000.0,-233900000.0,,233900000.0,10800000.0,6800000.0,108200000.0,12000000.0,516400000,128600000,233900000.0,387800000.0,346200000.0,750300000,762300000.0,387800000,2.21,MANUFACTURING,BEVERAGES
2012-02-29,7109900000.0,2034300000.0,85800000.0,85800000.0,1374500000.0,437600000.0,5151900000.0,1255800000.0,723100000.0,3499300000.0,866400000.0,2632900000.0,41700000.0,28500000.0,,42300000.0,320500000.0,4433900000.0,1199600000.0,130500000.0,35700000.0,330200000.0,708100000.0,3284600000.0,,2751600000.0,330200000.0,2421400000.0,2751600000.0,336200000.0,204200000.0,2676000000.0,1299000000.0,2107300000.0,2600000.0,194314472.0,STZ,1062100000,2797400000.0,2174300000,1592200000.0,486500000,537500000.0,,884500000,6600000.0,-181000000.0,6600000.0,187600000.0,-700000.0,,98400000.0,6500000.0,534000000,89000000,181000000.0,445000000.0,429900000.0,721600000,728100000.0,445000000,2.35,MANUFACTURING,BEVERAGES
2011-02-28,7167600000.0,2083000000.0,9200000.0,9200000.0,1369300000.0,417400000.0,5084600000.0,1219600000.0,634400000.0,3506100000.0,886300000.0,2619800000.0,57800000.0,40800000.0,,51200000.0,358900000.0,4615700000.0,662900000.0,129200000.0,31700000.0,15900000.0,99600000.0,3952800000.0,,3152600000.0,15900000.0,3136700000.0,3152600000.0,419900000.0,233000000.0,2551900000.0,904200000.0,1662300000.0,2600000.0,208060000.0,STZ,1190100000,3901400000.0,2805900000,2141900000.0,502500000,640900000.0,,859300000,3500000.0,-195300000.0,3500000.0,198800000.0,-2300000.0,243800000.0,119200000.0,9100000.0,551000000,-8500000,195300000.0,919900000.0,161100000.0,749800000,758900000.0,559500000,1.91,MANUFACTURING,BEVERAGES
2023-12-31,7258900000.0,4428300000.0,1397900000.0,2440400000.0,484800000.0,1402000000.0,2301000000.0,1044400000.0,353000000.0,161800000.0,35300000.0,126500000.0,2043000000.0,0.0,1042500000.0,101100000.0,150000000.0,7722300000.0,3719000000.0,204300000.0,5735000000.0,,33400000.0,4049000000.0,,992300000.0,,992300000.0,992300000.0,569000000.0,124700000.0,-463400000.0,,-1861700000.0,800000.0,761000000.0,FTNT,4067600000,5230300000.0,3473400000,1237200000.0,1241100000,2217300000.0,613800000.0,2826500000,119700000.0,-21000000.0,98300000.0,21000000.0,5251300000.0,-6100000.0,94500000.0,18900000.0,1291600000,143800000,21000000.0,1147800000.0,1149100000.0,1312600000,1331500000.0,1147800000,1.64,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2022-12-31,6228000000.0,3810400000.0,1682900000.0,2211000000.0,264600000.0,1261700000.0,1995700000.0,898500000.0,280200000.0,184000000.0,56000000.0,128000000.0,1050700000.0,45500000.0,528100000.0,73100000.0,202000000.0,6509600000.0,3078400000.0,243400000.0,4640300000.0,,33200000.0,3493700000.0,,990400000.0,,990400000.0,990400000.0,452500000.0,149800000.0,-281600000.0,,-1546400000.0,800000.0,781500000.0,FTNT,3332500000,4313600000.0,2963300000,1084900000.0,969600000,1855100000.0,512400000.0,2362900000,17400000.0,-18000000.0,17400000.0,18000000.0,4331600000.0,-13500000.0,81000000.0,23300000.0,888100000,30800000,18000000.0,856600000.0,841900000.0,906100000,929400000.0,857300000,1.2,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2021-12-31,5919100000.0,3600600000.0,1319100000.0,2551700000.0,175800000.0,807700000.0,1960300000.0,687600000.0,211700000.0,188700000.0,63600000.0,125100000.0,2828800000.0,440800000.0,1232600000.0,65400000.0,235800000.0,5120700000.0,2318100000.0,148400000.0,3452900000.0,,26300000.0,2843100000.0,,988400000.0,,988400000.0,988400000.0,366000000.0,59200000.0,781700000.0,,-467900000.0,800000.0,162000000.0,FTNT,2559200000,3306400000.0,2290700000,783000000.0,650400000,1489200000.0,424200000.0,1908800000,4500000.0,-14900000.0,4500000.0,14900000.0,3321300000.0,-11600000.0,65900000.0,18500000.0,620900000,14100000,14900000.0,606700000.0,601300000.0,635800000,654300000.0,606800000,0.8,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2020-12-31,4044500000.0,2740400000.0,1061800000.0,1837300000.0,139800000.0,720000000.0,1048600000.0,448000000.0,172500000.0,124600000.0,31600000.0,93000000.0,893800000.0,118300000.0,775500000.0,86600000.0,63200000.0,3188500000.0,1829500000.0,141600000.0,2605300000.0,,19100000.0,1393000000.0,,,0.0,0.0,53100000.0,204800000.0,56200000.0,856000000.0,,-352100000.0,200000.0,162500000.0,FTNT,2024400000,2588900000.0,1774700000,570000000.0,531800000,1191400000.0,341400000.0,1492600000,17700000.0,0.0,17700000.0,0.0,2588900000.0,-7800000.0,55500000.0,13300000.0,541700000,53200000,0.0,488500000.0,488100000.0,541700000,555000000.0,488500000,0.67,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2019-12-31,3879200000.0,2769000000.0,1222500000.0,2065600000.0,117900000.0,544300000.0,923800000.0,344300000.0,137000000.0,98300000.0,31100000.0,67200000.0,987400000.0,144300000.0,843100000.0,41200000.0,60000000.0,2536800000.0,1455800000.0,96400000.0,2135900000.0,15500000.0,15500000.0,1125600000.0,,,15500000.0,,46100000.0,188100000.0,44900000.0,1342400000.0,,160800000.0,200000.0,171700000.0,FTNT,1657100000,2151500000.0,1545800000,505900000.0,351000000,1029000000.0,277100000.0,1306100000,42500000.0,0.0,42500000.0,0.0,2151500000.0,-7500000.0,50700000.0,10900000.0,386000000,54300000,0.0,326500000.0,333700000.0,386000000,396900000.0,331700000,0.49,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2018-12-31,3078000000.0,2220900000.0,1112400000.0,1649600000.0,90000000.0,444500000.0,419500000.0,271400000.0,110800000.0,60300000.0,22100000.0,38200000.0,604200000.0,67000000.0,537200000.0,36800000.0,20800000.0,2067800000.0,1256400000.0,86400000.0,1686800000.0,,28200000.0,811400000.0,,,,,,175900000.0,13000000.0,1025500000.0,,-57500000.0,200000.0,169800000.0,FTNT,1354200000,1793000000.0,1334700000,450400000.0,234400000,875300000.0,244500000.0,1119800000,26500000.0,26500000.0,26500000.0,26500000.0,-8200000.0,-6600000.0,46700000.0,9000000.0,254300000,-80600000,,332200000.0,334900000.0,234400000,243400000.0,334900000,0.37,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2017-12-31,2257900000.0,1716800000.0,811000000.0,1251300000.0,77300000.0,348185000.0,394164000.0,245400000.0,95200000.0,30900000.0,16300000.0,14600000.0,538295000.0,98000000.0,440300000.0,40067000.0,19900000.0,1668500000.0,1027200000.0,70000000.0,1336314000.0,,21435000.0,641316000.0,,,,,,141959000.0,8600000.0,602000000.0,,-319580000.0,200000.0,167890000.0,FTNT,1109600000,1495930000.0,1183112000,385300000.0,109800000,788888000.0,210600000.0,999800000,13500000.0,13482000.0,13482000.0,13482000.0,1000000.0,700000.0,46900000.0,8600000.0,124000000,92600000,,31399000.0,31300000.0,109800000,118400000.0,31400000,0.46,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2016-12-31,2139941000.0,1538716000.0,709000000.0,1085522000.0,106887000.0,312998000.0,418480000.0,137249000.0,70472000.0,39381000.0,24828000.0,14553000.0,601505000.0,224983000.0,376522000.0,33306000.0,16867000.0,1302260000.0,829440000.0,56732000.0,1035349000.0,,13588000.0,472820000.0,,,,,,113778000.0,14262000.0,837700000.0,,37620000.0,173000.0,173078000.0,FTNT,937600000,1268843000.0,1058715000,337800000.0,42900000,707581000.0,183100000.0,894700000,7300000.0,7303000.0,7303000.0,7303000.0,-6600000.0,-7100000.0,39200000.0,9300000.0,43100000,10900000,,32187000.0,32400000.0,42900000,52200000.0,32200000,0.15,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2015-12-31,1790510000.0,1270543000.0,543300000.0,891374000.0,83868000.0,259563000.0,400751000.0,91067000.0,49059000.0,22332000.0,17640000.0,4692000.0,621033000.0,272959000.0,348074000.0,35761000.0,14393000.0,1035133000.0,678670000.0,61500000.0,791303000.0,,8379000.0,356463000.0,,,,,,94139000.0,19188000.0,755400000.0,,68481000.0,171000.0,171399000.0,FTNT,722491000,1006068000.0,839462000,286777000.0,14877000,541885000.0,158129000.0,707614000,5295000.0,,5295000.0,5295000.0,-3200000.0,-3167000.0,28400000.0,3200000.0,17005000,9018000,,7987000.0,7403000.0,14877000,18077000.0,7987000,0.11,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2014-12-31,1424774000.0,1005381000.0,283254000.0,720020000.0,69477000.0,184741000.0,346829000.0,58919000.0,35732000.0,5656000.0,2832000.0,2824000.0,708490000.0,271724000.0,436766000.0,31143000.0,10530000.0,748808000.0,496456000.0,49947000.0,558757000.0,,2689000.0,297452000.0,,,,,,74891000.0,17385000.0,675966000.0,,113645000.0,166000.0,166443000.0,FTNT,539355000,767164000.0,589660000,231009000.0,59324000,357151000.0,122880000.0,480031000,5393000.0,,,5393000.0,-3200000.0,-3168000.0,20500000.0,1500000.0,61549000,36206000,,25343000.0,23902000.0,59324000,60824000.0,25343000,0.09,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2013-12-31,1168464000.0,735546000.0,115873000.0,491370000.0,48672000.0,130471000.0,402860000.0,36652000.0,41798000.0,9713000.0,6841000.0,2872000.0,727172000.0,351675000.0,375497000.0,14053000.0,4820000.0,582704000.0,413061000.0,35599000.0,432628000.0,,21421000.0,199843000.0,,,,,,62377000.0,471000.0,585760000.0,0.0,121863000.0,161000.0,161535000.0,FTNT,434654000,614497000.0,442247000,180643000.0,72090000,259904000.0,102660000.0,362564000,5306000.0,,,5306000.0,-800000.0,-1455000.0,13900000.0,1700000.0,75941000,31668000,,44273000.0,42274000.0,72090000,73790000.0,44273000,0.09,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2012-12-31,975497000.0,569274000.0,122975000.0,413694000.0,21060000.0,107642000.0,357698000.0,25638000.0,31220000.0,2117000.0,2117000.0,0.0,616611000.0,325892000.0,290719000.0,13215000.0,4051000.0,464563000.0,319304000.0,20816000.0,363185000.0,,,174059000.0,,,,,,51220000.0,564000.0,510934000.0,2995000.0,110601000.0,162000.0,160348000.0,FTNT,386219000,533139000.0,352086000,147420000.0,100475000,204666000.0,81078000.0,285744000,5006000.0,,,5006000.0,-500000.0,-485000.0,10500000.0,1000000.0,104996000,38160000,,66836000.0,69525000.0,100475000,101475000.0,66836000,0.1,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2011-12-31,734747000.0,523570000.0,71990000.0,390273000.0,16249000.0,95522000.0,212555000.0,7966000.0,23853000.0,1378000.0,1378000.0,,466697000.0,148414000.0,318283000.0,21526000.0,8274000.0,376393000.0,266864000.0,19768000.0,294833000.0,,,128629000.0,,,,,,40168000.0,21624000.0,358354000.0,2995000.0,43765000.0,156000.0,154992000.0,FTNT,319978000,433154000.0,281095000,113598000.0,88904000,167497000.0,63577000.0,231074000,3523000.0,,,3523000.0,-422000.0,-354000.0,7000000.0,400000.0,92073000,29581000,,62492000.0,60713000.0,88904000,89304000.0,62492000,0.1,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC"
2023-12-31,43076000000.0,6331000000.0,4066000000.0,4066000000.0,445000000.0,130000000.0,37646000000.0,32456000000.0,,77000000.0,,77000000.0,1115000000.0,111000000.0,92000000.0,96000000.0,759000000.0,34056000000.0,3888000000.0,181000000.0,473000000.0,300000000.0,491000000.0,30168000000.0,467000000.0,23397000000.0,300000000.0,23397000000.0,23888000000.0,43000000.0,410000000.0,5060000000.0,3864000000.0,4546000000.0,1000000.0,237700000.0,LNG,18564000000,20394000000.0,1830000000,1356000000.0,15489000000,474000000.0,,2309000000,211000000.0,-1141000000.0,211000000.0,1141000000.0,27752000000.0,4000000.0,1190000000.0,1196000000.0,12400000000,2519000000,1141000000.0,12059000000.0,9881000000.0,13541000000,16915000000.0,9881000000,40.59,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2022-12-31,41266000000.0,5608000000.0,1353000000.0,1353000000.0,826000000.0,1944000000.0,35845000000.0,31528000000.0,,77000000.0,77000000.0,77000000.0,171000000.0,16000000.0,84000000.0,97000000.0,606000000.0,44235000000.0,6795000000.0,124000000.0,554000000.0,813000000.0,0.0,34642000000.0,494000000.0,24055000000.0,813000000.0,24055000000.0,25086000000.0,28000000.0,175000000.0,-2969000000.0,2342000000.0,-4942000000.0,1000000.0,246900000.0,LNG,7380000000,33428000000.0,26048000000,25632000000.0,4559000000,416000000.0,16000000.0,2097000000,57000000.0,-1406000000.0,1404000000.0,1406000000.0,34218000000.0,-50000000.0,1113000000.0,1726000000.0,1887000000,459000000,1406000000.0,2635000000.0,1428000000.0,3293000000,5621000000.0,1428000000,5.73,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2021-12-31,39258000000.0,5056000000.0,1404000000.0,1404000000.0,706000000.0,1506000000.0,34393000000.0,30288000000.0,,77000000.0,77000000.0,77000000.0,180000000.0,56000000.0,2000000.0,207000000.0,462000000.0,41829000000.0,4693000000.0,155000000.0,349000000.0,366000000.0,250000000.0,34598000000.0,57000000.0,29449000000.0,117000000.0,29449000000.0,30406000000.0,94000000.0,50000000.0,-2571000000.0,928000000.0,-6021000000.0,1000000.0,253600000.0,LNG,1758000000,15864000000.0,14106000000,13773000000.0,-701000000,325000000.0,7000000.0,1769000000,,-1438000000.0,1439000000.0,1438000000.0,19109000000.0,-22000000.0,1006000000.0,1404000000.0,-3056000000,-713000000,1438000000.0,-1565000000.0,-2343000000.0,-1618000000,171000000.0,-2343000000,-9.25,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2020-12-31,35697000000.0,3169000000.0,1628000000.0,1628000000.0,292000000.0,647000000.0,32609000000.0,30421000000.0,,77000000.0,77000000.0,77000000.0,489000000.0,81000000.0,,96000000.0,406000000.0,35888000000.0,2196000000.0,35000000.0,276000000.0,372000000.0,140000000.0,31283000000.0,57000000.0,30471000000.0,232000000.0,30471000000.0,31487000000.0,2000000.0,7000000.0,-191000000.0,872000000.0,-3593000000.0,1000000.0,252300000.0,LNG,4895000000,9358000000.0,4463000000,4161000000.0,2631000000,302000000.0,6000000.0,1622000000,,-1525000000.0,1758000000.0,1525000000.0,8986000000.0,-112000000.0,926000000.0,1223000000.0,-42000000,43000000,1525000000.0,501000000.0,-85000000.0,1483000000,3566000000.0,-85000000,-0.34,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2019-12-31,35492000000.0,4212000000.0,2474000000.0,2474000000.0,312000000.0,491000000.0,30859000000.0,29673000000.0,,77000000.0,77000000.0,77000000.0,605000000.0,108000000.0,225000000.0,92000000.0,388000000.0,35506000000.0,1874000000.0,66000000.0,322000000.0,0.0,0.0,31183000000.0,58000000.0,30774000000.0,236000000.0,30774000000.0,30774000000.0,13000000.0,11000000.0,-14000000.0,674000000.0,-3508000000.0,1000000.0,253600000.0,LNG,4254000000,9730000000.0,5476000000,5079000000.0,2361000000,310000000.0,9000000.0,7369000000,,-1432000000.0,1566000000.0,1432000000.0,8885000000.0,-25000000.0,788000000.0,794000000.0,131000000,-517000000,1432000000.0,1232000000.0,648000000.0,1563000000,3141000000.0,648000000,2.19,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2018-12-31,31987000000.0,4234000000.0,981000000.0,981000000.0,316000000.0,585000000.0,27775000000.0,27245000000.0,,77000000.0,77000000.0,77000000.0,211000000.0,94000000.0,34000000.0,114000000.0,369000000.0,32513000000.0,1742000000.0,58000000.0,278000000.0,239000000.0,239000000.0,28316000000.0,57000000.0,28179000000.0,2000000.0,28179000000.0,28418000000.0,9000000.0,58000000.0,-526000000.0,406000000.0,-4156000000.0,1000000.0,257000000.0,LNG,3101000000,7987000000.0,4886000000,4597000000.0,2024000000,289000000.0,7000000.0,5963000000,,-875000000.0,774000000.0,875000000.0,7996000000.0,48000000.0,445000000.0,449000000.0,498000000,27000000,875000000.0,1200000000.0,471000000.0,1373000000,2520000000.0,471000000,1.94,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2017-12-31,27906000000.0,3369000000.0,722000000.0,722000000.0,243000000.0,369000000.0,24452000000.0,23978000000.0,,77000000.0,77000000.0,77000000.0,155000000.0,64000000.0,16000000.0,96000000.0,288000000.0,29670000000.0,1251000000.0,25000000.0,112000000.0,0.0,1078000000.0,25415000000.0,,25336000000.0,20000000.0,25336000000.0,25336000000.0,0.0,60000000.0,-1764000000.0,386000000.0,-4627000000.0,1000000.0,237600000.0,LNG,2219000000,5601000000.0,3382000000,3120000000.0,1388000000,256000000.0,10000000.0,4213000000,,-747000000.0,740000000.0,747000000.0,13000000.0,18000000.0,354000000.0,356000000.0,-390000000,3000000,847000000.0,563000000.0,-393000000.0,357000000,1780000000.0,-393000000,-1.53,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2016-12-31,23703000000.0,2238000000.0,876000000.0,875836000.0,160000000.0,218000000.0,21197965000.0,20635000000.0,,76819000.0,76819000.0,77000000.0,116708000.0,10097000.0,7000000.0,100000000.0,302000000.0,25099000000.0,1077000000.0,49000000.0,78131000.0,247000000.0,247000000.0,21787672000.0,,21688000000.0,247467000.0,21688000000.0,21935000000.0,224000.0,49000000.0,-1396000000.0,374000000.0,-4234000000.0,1000000.0,237960000.0,LNG,380149000,1283000000.0,903018000,582000000.0,-30000000,260000000.0,7000000.0,1313000000,,-488390000.0,-390000.0,488000000.0,-100320000.0,0.0,173000000.0,174000000.0,-608000000,2000000,623532000.0,-664793000.0,-609991000.0,-120000000,213000000.0,-610000000,-2.64,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
2015-12-31,18809053000.0,1782586000.0,1201112000.0,1201112000.0,18125000.0,5749000.0,17257298000.0,16193907000.0,,76819000.0,76819000.0,76819000.0,51182000.0,20295000.0,640000.0,50787000.0,314455000.0,19710903000.0,2185268000.0,22820000.0,36169000.0,1673379000.0,1673379000.0,15270100000.0,,14920427000.0,1692878000.0,14920427000.0,16593806000.0,0.0,53068000.0,-901850000.0,353927000.0,-3623948000.0,708000.0,235639000.0,LNG,-225614000,271000000.0,496499000,17537000.0,-449000000,363000000.0,42000000.0,720000000,,-322083000.0,-83000.0,322000000.0,-228203000.0,2000000.0,82000000.0,83000000.0,-975000000,0,446263000.0,-1097315000.0,-975109000.0,-653000000,-212000000.0,-975000000,-4.29,ENERGY & TRANSPORTATION,NATURAL GAS DISTRIBUTION
