fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,symbol
2019-12-31,USD,4254000000,9730000000.0,5476000000,5079000000.0,2361000000,310000000.0,9000000.0,7369000000,,-1432000000.0,1566000000.0,1432000000.0,8885000000.0,-25000000.0,788000000.0,794000000.0,131000000,-517000000,1432000000.0,1232000000.0,648000000.0,1563000000,3141000000.0,648000000,LNG
2018-12-31,USD,3101000000,7987000000.0,4886000000,4597000000.0,2024000000,289000000.0,7000000.0,5963000000,,-875000000.0,774000000.0,875000000.0,7996000000.0,48000000.0,445000000.0,449000000.0,498000000,27000000,875000000.0,1200000000.0,471000000.0,1373000000,2520000000.0,471000000,LNG
2017-12-31,USD,2219000000,5601000000.0,3382000000,3120000000.0,1388000000,256000000.0,10000000.0,4213000000,,-747000000.0,740000000.0,747000000.0,13000000.0,18000000.0,354000000.0,356000000.0,-390000000,3000000,847000000.0,563000000.0,-393000000.0,357000000,1780000000.0,-393000000,LNG
2016-12-31,USD,380149000,1283000000.0,903018000,582000000.0,-30000000,260000000.0,7000000.0,1313000000,,-488390000.0,-390000.0,488000000.0,-100320000.0,0.0,173000000.0,174000000.0,-608000000,2000000,623532000.0,-664793000.0,-609991000.0,-120000000,213000000.0,-610000000,LNG
2015-12-31,USD,-225614000,271000000.0,496499000,17537000.0,-449000000,363000000.0,42000000.0,720000000,,-322083000.0,-83000.0,322000000.0,-228203000.0,2000000.0,82000000.0,83000000.0,-975000000,0,446263000.0,-1097315000.0,-975109000.0,-653000000,-212000000.0,-975000000,LNG
2014-12-31,USD,-80216000,267954000.0,348170000,24461000.0,-272179000,323709000.0,54376000.0,540133000,,-181236000.0,,181236000.0,-209589000.0,-583000.0,64200000.0,64258000.0,-543789000,4143000,295571000.0,-691877000.0,-547932000.0,-362553000,-208504000.0,-547932000,LNG
2013-12-31,USD,-414327000,267213000.0,455012000,26900000.0,-328328000,384512000.0,60934000.0,595541000,,-178400000.0,,178400000.0,-48128000.0,1091000.0,61209000.0,43600000.0,-503582000,4340000,309976000.0,-558763000.0,-482603000.0,-325182000,-281582000.0,-507922000,LNG
2012-12-31,USD,-144299000,266220000.0,152081000,20418000.0,-75832000,152081000.0,66112000.0,342052000,,-200811000.0,,200811000.0,-57627000.0,-11367000.0,66407000.0,16500000.0,-332776000,4000,258496000.0,-345641000.0,-359873000.0,-131965000,-115465000.0,-332780000,LNG
2011-12-31,USD,-70619000,290444000.0,99419000,10992000.0,58146000,88427000.0,40803000.0,232298000,,-259393000.0,,259393000.0,-2251000.0,320000.0,,8400000.0,-198596000,160000,259393000.0,-203338000.0,-198841000.0,60797000,69197000.0,-198756000,LNG
2024-06-30,USD,3289923000,19984911000.0,16694988000,12801816000.0,4068818000,3315177000.0,253000000.0,4134575000,,-491495000.0,15000000.0,506495000.0,19979203000.0,276888000.0,349136000.0,577995000.0,3593882000,749667000,506495000.0,2844936000.0,2699075000.0,4068818000,4646813000.0,2844215000,PH
2023-06-30,USD,2317118000,18807826000.0,16490708000,12635892000.0,3404177000,3354103000.0,258000000.0,3750290000,,-573894000.0,573894000.0,573894000.0,19381720000.0,-184167000.0,317416000.0,500713000.0,2679064000,596128000,573894000.0,2083536000.0,2333262000.0,3252958000,3753671000.0,2082936000,PH
2022-06-30,USD,2360644000,15709477000.0,13348833000,10550309000.0,2975035000,2504061000.0,191000000.0,2145445000,,-255252000.0,179252000.0,255252000.0,15964729000.0,-944881000.0,257314000.0,314450000.0,1613645000,298040000,255252000.0,1316186000.0,1339134000.0,1868897000,2183347000.0,1315605000,PH
2021-06-30,USD,1812241000,14233884000.0,12421643000,9604522000.0,2459941000,2383407000.0,205000000.0,2121670000,,-250036000.0,7000000.0,250036000.0,14483920000.0,27950000.0,269943000.0,325447000.0,2246196000,500096000,250036000.0,1746861000.0,2738248000.0,2496232000,2821679000.0,1746100000,PH
2020-06-30,USD,1025310000,13372227000.0,12346917000,10292291000.0,1966704000,1656553000.0,237000000.0,2352386000,,-308161000.0,31000000.0,308161000.0,13680388000.0,67112000.0,252899000.0,284632000.0,1506492000,304522000,308161000.0,1206703000.0,702143000.0,1814653000,2099285000.0,1201970000,PH
2019-06-30,USD,1643620000,14113353000.0,12469733000,10688970000.0,2236239000,1543939000.0,294852000.0,2072046000,,-190138000.0,190138000.0,190138000.0,14303491000.0,61247000.0,225675000.0,205164000.0,1948908000,424392000,190138000.0,1512931000.0,1230288000.0,2139046000,2344210000.0,1524516000,PH
2018-06-30,USD,1660905000,14302392000.0,12641487000,10737745000.0,2038278000,1639989000.0,327877000.0,2201767000,,-213873000.0,278173000.0,213873000.0,-2528000.0,-12991000.0,237806000.0,221494000.0,1701763000,640962000,213873000.0,1061315000.0,1221919000.0,1915636000,2137130000.0,1060801000,PH
2017-06-30,USD,2840350000,12029312000.0,9188962000,9119029000.0,1790255000,1412820000.0,336675000.0,1895947000,,-162436000.0,162436000.0,162436000.0,31731000.0,-49647000.0,202868000.0,145128000.0,1328209000,344797000,162436000.0,983844000.0,1286973000.0,1490645000,1635773000.0,983412000,PH
2016-06-30,USD,2537369000,11360753000.0,8823384000,8823384000.0,1575655000,1359360000.0,359796000.0,1838255000,,-136517000.0,,136517000.0,-33830000.0,62199000.0,190308000.0,108019000.0,1114352000,307512000,136517000.0,807216000.0,317693000.0,1250869000,1358888000.0,806840000,PH
2015-06-30,USD,3056499000,12711744000.0,9655245000,9655245000.0,1838432000,1544746000.0,403085000.0,2079091000,,-118406000.0,,118406000.0,-99157000.0,43374000.0,202776000.0,109887000.0,1431827000,419687000,118406000.0,1012553000.0,97020000.0,1550233000,1660120000.0,1012140000,PH
2014-06-30,USD,3027744000,13215971000.0,10188227000,10188227000.0,1790207000,1633992000.0,410132000.0,2354773000,,-82566000.0,,82566000.0,-8395000.0,25513000.0,214965000.0,118782000.0,1556350000,515302000,82566000.0,1041418000.0,1325383000.0,1638916000,1757698000.0,1041048000,PH
2013-06-30,USD,2929029000,13015704000.0,10086675000,10086675000.0,1791485000,1554973000.0,406613000.0,2322515000,,-91552000.0,,91552000.0,-17383000.0,18198000.0,213722000.0,118516000.0,1310644000,362217000,91552000.0,948784000.0,1256494000.0,1402196000,1520712000.0,948427000,PH
2012-06-30,USD,3187605000,13145942000.0,9958337000,9958337000.0,2002542000,1519316000.0,365703000.0,2099861000,,-92790000.0,,92790000.0,2494000.0,-1295000.0,210508000.0,107086000.0,1573029000,421206000,92790000.0,1155492000.0,186913000.0,1665819000,1772905000.0,1151823000,PH
2011-06-30,USD,2958413000,12253876000.0,10875272000,9387457000.0,1823026000,1467773000.0,359456000.0,2057761000,,-99704000.0,,99704000.0,7710000.0,15075000.0,229238000.0,107701000.0,1405701000,356571000,99704000.0,1057150000.0,1806701000.0,1505405000,1613106000.0,1049130000,PH
2010-06-30,USD,2146099000,9899359749.0,9174092000,7847067000.0,1142680000,1277080000.0,316181000.0,1880679000,,-103599000.0,,103599000.0,9800000.0,-311000.0,245295000.0,362509000.0,752517000,198452000,103599000.0,556365000.0,751981000.0,856116000,1231528000.0,554065000,PH
2023-12-31,USD,19527400000,34124100000.0,14596700000,7082200000.0,316700000,7403100000.0,13113200000.0,19210700000,173600000.0,-485900000.0,173600000.0,485900000.0,0.0,-32700000.0,901900000.0,505600000.0,6554600000,1314200000,485900000.0,5240400000.0,4758000000.0,7040500000,7546100000.0,5240400000,LLY
2022-12-31,USD,15019800000,28541400000.0,13521600000,6629800000.0,564300000,6440400000.0,7190800000.0,14455500000,62800000.0,-331600000.0,268800000.0,331600000.0,0.0,-14300000.0,816600000.0,579700000.0,6806400000,561600000,331600000.0,6244800000.0,6743300000.0,7138000000,7717700000.0,6244800000,LLY
2021-12-31,USD,13918800000,28318400000.0,14399600000,7312800000.0,-483600000,6431600000.0,6930700000.0,14402400000,25400000.0,-339800000.0,314400000.0,339800000.0,-405200000.0,51400000.0,787000000.0,628800000.0,6155500000,573800000,745000000.0,5581700000.0,7735000000.0,6495300000,7124100000.0,5581700000,LLY
2020-12-31,USD,12627700000,24539800000.0,11912100000,5483300000.0,-138600000,6121200000.0,5976300000.0,12766300000,33000000.0,-359600000.0,326600000.0,359600000.0,0.0,-195500000.0,765200000.0,428200000.0,7229900000,1036200000,359600000.0,6193700000.0,6220900000.0,7589500000,8017700000.0,6193700000,LLY
2019-12-31,USD,10793000000,22319500000.0,11526500000,4721200000.0,-1817200000,6213800000.0,5595000000.0,11808800000,80400000.0,-400600000.0,80400000.0,400600000.0,-252500000.0,-56600000.0,814700000.0,225800000.0,8946400000,628000000,653100000.0,4637900000.0,7535000000.0,9347000000,9572800000.0,8318400000,LLY
2018-12-31,USD,10453200000,21493300000.0,14102500000,4681700000.0,-2526400000,5975100000.0,5051200000.0,11026400000,161300000.0,-272100000.0,-29600000.0,242500000.0,242100000.0,-11700000.0,797100000.0,558700000.0,3761500000,529500000,30000000.0,3232000000.0,3304600000.0,4004000000,4562700000.0,3232000000,LLY
2017-12-31,USD,7856000000,19973800000.0,15015300000,4447700000.0,-6370900000,5982400000.0,5096200000.0,12037400000,167300000.0,-225000000.0,167300000.0,225000000.0,0.0,111100000.0,681700000.0,683400000.0,2187100000,2391200000,225000000.0,-204100000.0,-5100000.0,2412100000,3095500000.0,-204100000,LLY
2016-12-31,USD,8044800000,21222100000.0,13177300000,5710100000.0,-4721500000,6528000000.0,5310300000.0,11695900000,108700000.0,-185200000.0,108700000.0,185200000.0,-203900000.0,195600000.0,716200000.0,687900000.0,3374000000,636400000,185200000.0,2737600000.0,2092500000.0,3559200000,4247100000.0,2737600000,LLY
2015-12-31,USD,7389000000,19958700000.0,12569700000,5037200000.0,-4939900000,6533000000.0,4796400000.0,11329400000,87000000.0,-161200000.0,74200000.0,161200000.0,-166700000.0,341500000.0,717600000.0,631800000.0,2790000000,381600000,327900000.0,2408400000.0,1819500000.0,2951200000,3583000000.0,2408400000,LLY
2014-12-31,USD,7057700000,19615600000.0,12557900000,4932500000.0,-5301300000,6620800000.0,4733600000.0,11354400000,121000000.0,-148800000.0,,148800000.0,0.0,368300000.0,759100000.0,535900000.0,3000300000,609800000,148800000.0,2390500000.0,401400000.0,3149100000,3685000000.0,2390500000,LLY
2013-12-31,USD,10403800000,23113100000.0,12709300000,4908100000.0,-3155900000,7125600000.0,5531300000.0,12656900000,119700000.0,-160100000.0,,160100000.0,0.0,63900000.0,774800000.0,555000000.0,5889300000,1204500000,160100000.0,4684800000.0,6479200000.0,6049400000,6604400000.0,4684800000,LLY
2012-12-31,USD,9449300000,22603400000.0,13154100000,4796500000.0,-4613700000,7513500000.0,5278100000.0,12791600000,105000000.0,-177800000.0,,177800000.0,,-41000000.0,754000000.0,563000000.0,5408200000,1319600000,177800000.0,3581900000.0,4150100000.0,5586000000,6149000000.0,4088600000,LLY
2011-12-31,USD,10937300000,24286500000.0,13349200000,5067900000.0,-2865600000,7879900000.0,5020800000.0,13988900000,79900000.0,-186000000.0,,186000000.0,,-72900000.0,732400000.0,469000000.0,5349500000,1001800000,186000000.0,4347700000.0,3159200000.0,5535500000,6004500000.0,4347700000,LLY
2010-12-31,USD,11464400000,23076000000.0,11611600000,4366200000.0,-1235500000,7053400000.0,4884200000.0,12514400000,-51900000.0,185500000.0,371000000.0,185500000.0,,128600000.0,749100000.0,385700000.0,6525200000,1455700000,-185500000.0,5069500000.0,4871300000.0,6710700000,7096400000.0,5069500000,LLY
2009-12-31,USD,10003800000,21836000000.0,11832200000,4247000000.0,-1907900000,6892500000.0,4326500000.0,11911700000,-75200000.0,261300000.0,522600000.0,261300000.0,,-43400000.0,813500000.0,1297800000.0,5357800000,1029000000,-261300000.0,4328800000.0,4643700000.0,5619100000,7743000000.0,4328800000,LLY
2023-12-31,USD,49590000000,91471000000.0,41881000000,41881000000.0,11986000000,36677000000.0,804000000.0,40622000000,,-819000000.0,,819000000.0,0.0,,2714000000.0,2873000000.0,11336000000,2262000000,819000000.0,9155000000.0,8842000000.0,12155000000,15028000000.0,9074000000,PEP
2022-12-31,USD,45816000000,86392000000.0,40576000000,40576000000.0,11512000000,34459000000.0,771000000.0,37585000000,,-939000000.0,,939000000.0,3321000000.0,,2523000000.0,2685000000.0,10637000000,1727000000,939000000.0,8978000000.0,8506000000.0,11576000000,14261000000.0,8910000000,PEP
2021-12-31,USD,42399000000,79474000000.0,37075000000,37075000000.0,11162000000,31237000000.0,752000000.0,34567000000,,-1863000000.0,,1863000000.0,-842000000.0,,2484000000.0,2619000000.0,9760000000,2142000000,2705000000.0,7679000000.0,8196000000.0,11623000000,14242000000.0,7618000000,PEP
2020-12-31,USD,38575000000,70372000000.0,31797000000,31797000000.0,10080000000,28453000000.0,719000000.0,32250000000,,-1128000000.0,,1128000000.0,0.0,,2335000000.0,2458000000.0,9014000000,1894000000,1128000000.0,7175000000.0,5944000000.0,10142000000,12600000000.0,7120000000,PEP
2019-12-31,USD,37029000000,67161000000.0,30132000000,30132000000.0,10291000000,26738000000.0,711000000.0,30151000000,,-1135000000.0,-200000000.0,935000000.0,,200000000.0,2257000000.0,2351000000.0,9273000000,1959000000,1135000000.0,7353000000.0,8133000000.0,10208000000,12559000000.0,7314000000,PEP
2018-12-31,USD,35280000000,64661000000.0,29381000000,29381000000.0,10110000000,25170000000.0,680000000.0,28563000000,,-1525000000.0,-306000000.0,1219000000.0,253000000.0,306000000.0,2241000000.0,2330000000.0,9145000000,-3370000000,1272000000.0,12559000000.0,10453000000.0,10364000000,12694000000.0,12515000000,PEP
2017-12-31,USD,34729000000,63525000000.0,28796000000,28796000000.0,10276000000,24453000000.0,737000000.0,27424000000,,-1151000000.0,244000000.0,1151000000.0,235000000.0,244000000.0,2227000000.0,2301000000.0,9551000000,4694000000,1151000000.0,4908000000.0,5719000000.0,10702000000,13003000000.0,4857000000,PEP
2016-12-31,USD,34577000000,62799000000.0,28222000000,28222000000.0,9804000000,24773000000.0,760000000.0,27953000000,,-1342000000.0,110000000.0,1342000000.0,233000000.0,110000000.0,2217000000.0,2298000000.0,8503000000,2174000000,1109000000.0,6379000000.0,5729000000.0,9845000000,12143000000.0,6329000000,PEP
2015-12-31,USD,34325000000,62086000000.0,55840000000,28731000000.0,8353000000,24613000000.0,754000000.0,28210000000,,-970000000.0,911000000.0,970000000.0,,59000000.0,2248000000.0,2341000000.0,7393000000,1941000000,970000000.0,5501000000.0,2802000000.0,8363000000,10704000000.0,5452000000,PEP
2014-12-31,USD,35445000000,65774000000.0,59610000000,31238000000.0,9581000000,25772000000.0,718000000.0,29444000000,,-909000000.0,,909000000.0,,85000000.0,2441000000.0,2533000000.0,8712000000,2199000000,909000000.0,6558000000.0,971000000.0,9621000000,12154000000.0,6513000000,PEP
2013-12-31,USD,35172000000,65504000000.0,59163000000,31243000000.0,9705000000,25357000000.0,665000000.0,30135000000,,-911000000.0,,911000000.0,,97000000.0,2472000000.0,2553000000.0,8844000000,2104000000,911000000.0,6787000000.0,7100000000.0,9755000000,12308000000.0,6740000000,PEP
2012-12-31,USD,34201000000,64593000000.0,59126000000,31291000000.0,9112000000,24970000000.0,552000000.0,30936000000,,-899000000.0,,899000000.0,,91000000.0,2489000000.0,2570000000.0,8268000000,2090000000,899000000.0,6214000000.0,6920000000.0,9167000000,11737000000.0,6178000000,PEP
2011-12-31,USD,5594000000,65648000000.0,60054000000,31593000000.0,9633000000,25145000000.0,525000000.0,31002000000,,-856000000.0,,856000000.0,,57000000.0,2476000000.0,2604000000.0,8815000000,2372000000,856000000.0,6462000000.0,3844000000.0,9671000000,12275000000.0,6443000000,PEP
2010-12-31,USD,5191000000,56935000000.0,51744000000,26575000000.0,8332000000,22814000000.0,488000000.0,27539000000,68000000.0,-903000000.0,,903000000.0,,68000000.0,2124000000.0,2210000000.0,8214000000,1894000000,903000000.0,6338000000.0,6484000000.0,9117000000,11327000000.0,6320000000,PEP
2009-12-31,USD,7647000000,42835000000.0,35188000000,20099000000.0,8044000000,15026000000.0,414000000.0,15909000000,67000000.0,-397000000.0,,397000000.0,,67000000.0,1500000000.0,1572000000.0,8046000000,2100000000,397000000.0,5979000000.0,6846000000.0,8443000000,10015000000.0,5946000000,PEP
2023-12-31,USD,6378000000,18837000000.0,12459000000,,1111000000,3338000000.0,,4346000000,,9427000000.0,16111000000.0,6684000000.0,,,,804000000.0,6378000000,1311000000,6684000000.0,5067000000.0,9557000000.0,13062000000,13866000000.0,5067000000,SCHW
2022-12-31,USD,9388000000,20762000000.0,11374000000,,4808000000,3214000000.0,,3866000000,,10682000000.0,12227000000.0,1545000000.0,,,,652000000.0,9388000000,2205000000,1545000000.0,7183000000.0,-14329000000.0,10933000000,11585000000.0,7183000000,SCHW
2021-12-31,USD,7725000000,18520000000.0,10795000000,,3175000000,3042000000.0,,3674000000,,8030000000.0,8506000000.0,476000000.0,,,,549000000.0,7713000000,1858000000,476000000.0,5855000000.0,-648000000.0,8189000000,8738000000.0,5855000000,SCHW
2020-12-31,USD,4290000000,11691000000.0,7401000000,,1030000000,2225000000.0,,2815000000,,6113000000.0,6531000000.0,418000000.0,,,,414000000.0,4300000000,1001000000,418000000.0,3299000000.0,8605000000.0,4718000000,5132000000.0,3299000000,SCHW
2019-12-31,USD,4853000000,10721000000.0,5868000000,,2422000000,1821000000.0,,2170000000,,6516000000.0,7580000000.0,1064000000.0,,,322000000.0,322000000.0,4848000000,1144000000,1064000000.0,3704000000.0,4044000000.0,5912000000,6234000000.0,3704000000,SCHW
2018-12-31,USD,4568000000,10132000000.0,5564000000,,2098000000,1851000000.0,,2157000000,,5823000000.0,6680000000.0,857000000.0,,,277000000.0,277000000.0,4562000000,1055000000,857000000.0,3507000000.0,3440000000.0,5419000000,5696000000.0,3507000000,SCHW
2017-12-31,USD,3650000000,8618000000.0,4968000000,,-1275000000,4388000000.0,,4657000000,,4282000000.0,4624000000.0,342000000.0,3392000000.0,,232000000.0,269000000.0,3650000000,1296000000,342000000.0,2354000000.0,2365000000.0,3992000000,4261000000.0,2354000000,SCHW
2016-12-31,USD,2998000000,7478000000.0,4480000000,,-1610000000,3995000000.0,,4229000000,,3322000000.0,3493000000.0,171000000.0,3055000000.0,,197000000.0,234000000.0,2993000000,1104000000,171000000.0,1889000000.0,1860000000.0,3164000000,3398000000.0,1889000000,SCHW
2015-12-31,USD,2290000000,6380000000.0,4090000000,,-1927000000,3651000000.0,,3875000000,,2525000000.0,2657000000.0,132000000.0,2650000000.0,,179000000.0,224000000.0,2279000000,832000000,132000000.0,1447000000.0,1148000000.0,2411000000,2635000000.0,1447000000,SCHW
2014-12-31,USD,2119000000,6058000000.0,3939000000,,-1993000000,3647000000.0,,3801000000,,2272000000.0,2374000000.0,102000000.0,3440000000.0,,155000000.0,199000000.0,2115000000,794000000,102000000.0,1321000000.0,1477000000.0,2217000000,2416000000.0,1321000000,SCHW
2013-12-31,USD,1706000000,5435000000.0,3729000000,,223000000,2712000000.0,,1588000000,,1980000000.0,2085000000.0,105000000.0,3228000000.0,,154000000.0,202000000.0,1705000000,634000000,105000000.0,1071000000.0,782000000.0,1810000000,2012000000.0,1071000000,SCHW
2012-12-31,USD,1450000000,4883000000.0,3433000000,,40000000,2467000000.0,,1560000000,,1764000000.0,1914000000.0,150000000.0,2911000000.0,,149000000.0,196000000.0,1450000000,522000000,150000000.0,928000000.0,1218000000.0,1600000000,1796000000.0,928000000,SCHW
