fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol
2019-12-31,USD,817729000000,267879000000.0,64175000000.0,248027000000.0,19852000000.0,,106289000000.0,174341000000.0,,106289000000.0,24407000000.0,81882000000.0,266712000000.0,53717000000.0,248027000000.0,20454000000.0,,389166000000.0,24000000.0,,,,4686000000.0,65823000000.0,,24911000000.0,4686000000.0,,24911000000.0,8080000000.0,242511000000.0,424791000000.0,8125000000.0,402493000000.0,8000000.0,3828920237.0,BRK-B
2018-12-31,USD,707794000000,191826000000.0,30361000000.0,172757000000.0,19069000000.0,,118932000000.0,20617000000.0,,118932000000.0,37907000000.0,81025000000.0,192655000000.0,53503000000.0,172757000000.0,19691000000.0,,355294000000.0,323000000.0,,,,4373000000.0,50503000000.0,,25509000000.0,4373000000.0,,25509000000.0,7808000000.0,218166000000.0,348703000000.0,3109000000.0,321112000000.0,8000000.0,3832226499.0,BRK-B
2017-12-31,USD,702095000000,47770000000.0,31583000000.0,31583000000.0,17366000000.0,,120402000000.0,148288000000.0,,120402000000.0,39144000000.0,81258000000.0,191893000000.0,223276000000.0,170540000000.0,22482000000.0,,350141000000.0,44820000000.0,,,,6320000000.0,152874000000.0,,22876000000.0,6320000000.0,,22876000000.0,8999000000.0,209479000000.0,348296000000.0,1763000000.0,255786000000.0,8000000.0,1343052908.0,BRK-B
2016-12-31,USD,620854000000,43775000000.0,28048000000.0,28048000000.0,15727000000.0,,119706000000.0,143084000000.0,,119706000000.0,40220000000.0,79486000000.0,145497000000.0,176053000000.0,47338000000.0,24954000000.0,,335426000000.0,42880000000.0,,,,2094000000.0,177494000000.0,,28138000000.0,2094000000.0,,28138000000.0,9427000000.0,194919000000.0,282070000000.0,1763000000.0,210846000000.0,8000000.0,1304334864.0,BRK-B
2015-12-31,USD,552257000000,83646000000.0,67161000000.0,71730000000.0,11916000000.0,,76619000000.0,135819000000.0,,76619000000.0,13911000000.0,62708000000.0,137849000000.0,172338000000.0,4569000000.0,19987000000.0,,293630000000.0,37023000000.0,,,,1989000000.0,145426000000.0,,22556000000.0,84289000000.0,,22556000000.0,7387000000.0,174234000000.0,255550000000.0,1763000000.0,187703000000.0,8000000.0,1253265258.0,BRK-B
2014-12-31,USD,525867000000,73505000000.0,60033000000.0,63269000000.0,10236000000.0,,61369000000.0,129207000000.0,,61369000000.0,655000000.0,60714000000.0,117470000000.0,179757000000.0,3236000000.0,14968000000.0,,282840000000.0,35504000000.0,,,,839000000.0,140605000000.0,,21459000000.0,79890000000.0,,21459000000.0,6499000000.0,157917000000.0,240170000000.0,1763000000.0,163620000000.0,8000000.0,1642853.0,BRK-B
2013-12-31,USD,484624000000,58131000000.0,45907000000.0,48186000000.0,9860000000.0,,52057000000.0,122214000000.0,,52057000000.0,14137000000.0,57011000000.0,146858000000.0,177635000000.0,2279000000.0,15049000000.0,,260446000000.0,41747000000.0,,,,949000000.0,129014000000.0,,5331000000.0,,,72224000000.0,8084000000.0,87317000000.0,221890000000.0,1363000000.0,143748000000.0,8000000.0,1643886.0,BRK-B
2012-12-31,USD,427452000000,56667000000.0,46992000000.0,46992000000.0,9675000000.0,,50616000000.0,106872000000.0,,50616000000.0,13900000000.0,54523000000.0,87662000000.0,153771000000.0,31449000000.0,15093000000.0,,235864000000.0,43508000000.0,,,,1416000000.0,105814000000.0,,15009000000.0,,,15009000000.0,11293000000.0,85340000000.0,187647000000.0,1363000000.0,124272000000.0,8000000.0,1650529.0,BRK-B
2011-12-31,USD,392647000000,46274000000.0,37299000000.0,37299000000.0,8975000000.0,,50271000000.0,,,52521000000.0,13104000000.0,53213000000.0,76991000000.0,,30855000000.0,22151000000.0,,223686000000.0,1490000000.0,,,,1490000000.0,96698000000.0,,18500000000.0,,,18500000000.0,-1490000000.0,,164850000000.0,67000000.0,109448000000.0,8000000.0,1650809000000.0,BRK-B
2010-12-31,USD,372229000000,45328000000.0,38227000000.0,38227000000.0,7101000000.0,,46884000000.0,,,49006000000.0,9026000000.0,49006000000.0,119405000000.0,,33803000000.0,-51079000000.0,,209295000000.0,1682000000.0,,,,1682000000.0,93244000000.0,,,,,58574000000.0,-1682000000.0,,157318000000.0,,99194000000.0,8000000.0,6542639105533.0,BRK-B
2009-12-31,USD,297119000000,30558000000.0,30558000000.0,30558000000.0,6147000000.0,,33972000000.0,,,24712000000.0,24712000000.0,33972000000.0,128765000000.0,,46589000000.0,-11286000000.0,,161334000000.0,7574000000.0,,,,,57134000000.0,,,,,37909000000.0,38323000000.0,,131102000000.0,,86227000000.0,8000000.0,1551738.0,BRK-B
2008-12-31,USD,267399000000,31802000000.0,25539000000.0,25539000000.0,7500000000.0,,159643000000.0,,,33781000000.0,33781000000.0,33781000000.0,,,35477000000.0,-8662000000.0,,153692000000.0,26373000000.0,,,,,47162000000.0,,,,,36882000000.0,26373000000.0,,109267000000.0,,78172000000.0,8000000.0,736408801.0,BRK-B
2024-06-30,USD,54362700000,45542500000.0,2913400000.0,3297400000.0,,3428200000.0,6141500000.0,685600000.0,1817700000.0,3689600000.0,1336000000.0,2353600000.0,3297400000.0,0.0,384000000.0,820800000.0,1102100000.0,49815100000.0,45080000000.0,100600000.0,1051500000.0,1100000.0,0.0,4836900000.0,328600000.0,5983700000.0,1100000.0,2991300000.0,5983700000.0,44285800000.0,990800000.0,4547600000.0,19737100000.0,23622200000.0,63900000.0,408100000.0,ADP
2023-06-30,USD,50971000000,42170600000.0,2083500000.0,2098200000.0,1.0,3009600000.0,6383000000.0,681400000.0,1757600000.0,3683000000.0,1343600000.0,2339400000.0,2202800000.0,104600000.0,14700000.0,743900000.0,1255400000.0,47461900000.0,42767600000.0,96800000.0,1001500000.0,1200000.0,0.0,4807800000.0,349900000.0,5979200000.0,1200000.0,2989000000.0,5979200000.0,38644000000.0,933700000.0,3509100000.0,18469300000.0,22118000000.0,63900000.0,412100000.0,ADP
2022-06-30,USD,63068200000,54804900000.0,1436300000.0,1483300000.0,49569200000.0,3170600000.0,5954200000.0,652600000.0,1629100000.0,3633600000.0,1333100000.0,2300500000.0,1605400000.0,122100000.0,47000000.0,628800000.0,937400000.0,59842900000.0,55158700000.0,110200000.0,991400000.0,1200000.0,0.0,4805900000.0,370900000.0,5975400000.0,1200000.0,2987100000.0,5975400000.0,54589200000.0,924200000.0,3225300000.0,17335400000.0,20696300000.0,63900000.0,416100000.0,ADP
2021-06-30,USD,48772500000,40741800000.0,2575200000.0,2585600000.0,34905800000.0,2727400000.0,5876500000.0,684500000.0,1560000000.0,3671500000.0,1333100000.0,2338400000.0,2609100000.0,23500000.0,10400000.0,533400000.0,825800000.0,43102400000.0,38094800000.0,141100000.0,1082400000.0,1200000.0,0.0,5165100000.0,343200000.0,5991900000.0,1200000.0,2985000000.0,5991900000.0,37668100000.0,834100000.0,5670100000.0,15386800000.0,19451100000.0,63900000.0,423700000.0,ADP
2020-06-30,USD,39165500000,31564100000.0,1908500000.0,1908500000.0,26708100000.0,2441300000.0,5233200000.0,703900000.0,1524800000.0,3525200000.0,1215800000.0,2309400000.0,1922100000.0,13600000.0,0.0,506200000.0,458400000.0,33413300000.0,30126600000.0,102000000.0,1105800000.0,1001800000.0,1001800000.0,3148000000.0,344400000.0,3011200000.0,1001800000.0,1002800000.0,4013000000.0,28810300000.0,837000000.0,5752200000.0,14067000000.0,18436300000.0,63900000.0,429900000.0,ADP
2019-06-30,USD,41887700000,34342300000.0,1949200000.0,1959700000.0,29434200000.0,2439300000.0,5486300000.0,764200000.0,1417600000.0,3394500000.0,1071500000.0,2323000000.0,2221100000.0,261400000.0,10500000.0,509100000.0,934400000.0,36487800000.0,32627700000.0,125500000.0,962700000.0,2500000.0,0.0,3343000000.0,,4013100000.0,2500000.0,2002200000.0,4013100000.0,32019500000.0,798700000.0,5399900000.0,13090500000.0,17500600000.0,63900000.0,434200000.0,ADP
2018-06-30,USD,38849100000,31823300000.0,2170000000.0,2173300000.0,27137800000.0,1984200000.0,25471000000.0,793700000.0,1342600000.0,3129900000.0,886400000.0,2243500000.0,2180500000.0,7200000.0,3300000.0,531300000.0,699300000.0,34113200000.0,30412700000.0,135400000.0,377800000.0,2500000.0,0.0,3348200000.0,,4015400000.0,2500000.0,2002400000.0,4015400000.0,30007800000.0,728000000.0,4735900000.0,12209600000.0,16546600000.0,63900000.0,438800000.0,ADP
2017-06-30,USD,38886900000,32658700000.0,2780400000.0,2783600000.0,25587900000.0,1703600000.0,23914500000.0,779900000.0,1251500000.0,2361200000.0,620200000.0,1741000000.0,2791200000.0,7600000.0,3200000.0,883200000.0,1352200000.0,33203000000.0,29815900000.0,149700000.0,391400000.0,7800000.0,0.0,3524200000.0,,4022700000.0,7800000.0,2002400000.0,4022700000.0,29815900000.0,830200000.0,3977000000.0,11303700000.0,14728200000.0,63900000.0,445000000.0,ADP
2016-06-30,USD,43670000000,39500400000.0,3191100000.0,3214600000.0,,1742800000.0,23017700000.0,685000000.0,1155800000.0,2216200000.0,534200000.0,1682000000.0,3222400000.0,7800000.0,23500000.0,725300000.0,1241300000.0,39188400000.0,35847400000.0,152300000.0,381100000.0,2500000.0,0.0,3478200000.0,,4030000000.0,2500000.0,2007700000.0,4030000000.0,35433700000.0,701100000.0,4481600000.0,10138600000.0,14003300000.0,63900000.0,455700000.0,ADP
2015-06-30,USD,33110500000,28809200000.0,1639300000.0,1665900000.0,,1565300000.0,21131000000.0,672700000.0,1103700000.0,2296700000.0,503200000.0,1793500000.0,1694800000.0,28900000.0,26600000.0,731100000.0,1270800000.0,28302000000.0,27113700000.0,194500000.0,363700000.0,,0.0,1309300000.0,,9200000.0,9200000.0,9200000.0,9200000.0,26663400000.0,644300000.0,4808500000.0,9118400000.0,13460300000.0,63900000.0,466400000.0,ADP
2014-06-30,USD,32059800000,27493000000.0,1983600000.0,4015800000.0,,3600800000.0,23682800000.0,667100000.0,1051600000.0,2374500000.0,491000000.0,1883500000.0,3670300000.0,54100000.0,2032200000.0,689800000.0,1315700000.0,25389600000.0,24167600000.0,152100000.0,519200000.0,2173000000.0,2173000000.0,1593900000.0,,11500000.0,2184500000.0,11500000.0,2184500000.0,21232700000.0,619400000.0,6670200000.0,7750000000.0,13632900000.0,63900000.0,480200000.0,ADP
2013-06-30,USD,32268100000,26214500000.0,1404200000.0,1432200000.0,,3196600000.0,23657400000.0,728600000.0,1312100000.0,2509600000.0,643200000.0,1866400000.0,2041100000.0,314000000.0,28000000.0,646600000.0,1189900000.0,26078200000.0,24732800000.0,156500000.0,499800000.0,,0.0,1455000000.0,,14700000.0,,14700000.0,14700000.0,24013200000.0,603100000.0,6189900000.0,7366600000.0,13020300000.0,63900000.0,482600000.0,ADP
2012-06-30,USD,30817400000,25272600000.0,1548100000.0,1578500000.0,,2798600000.0,20982000000.0,706300000.0,1250200000.0,3736900000.0,688300000.0,3048600000.0,1665400000.0,86900000.0,30400000.0,631600000.0,871500000.0,24703400000.0,23252700000.0,167400000.0,475100000.0,,39300000.0,1570700000.0,,16800000.0,,16800000.0,16800000.0,22698300000.0,585900000.0,6114000000.0,7104800000.0,12438300000.0,63900000.0,484200000.0,ADP
2011-06-30,USD,34112300000,28583500000.0,1389400000.0,1425700000.0,25144700000.0,2729600000.0,19588200000.0,716200000.0,1235500000.0,3696000000.0,715700000.0,2980300000.0,1523700000.0,98000000.0,36300000.0,648300000.0,922600000.0,28227900000.0,26786800000.0,153300000.0,485600000.0,2800000.0,1691500000.0,1441100000.0,,37000000.0,2800000.0,34200000.0,37000000.0,24591100000.0,556200000.0,6010400000.0,6714000000.0,11803900000.0,63900000.0,490800000.0,ADP
2010-06-30,USD,26862200000,22316700000.0,1643300000.0,1671200000.0,,1218700000.0,4771200000.0,673800000.0,1155000000.0,2925700000.0,542400000.0,2383300000.0,1775500000.0,104300000.0,27900000.0,673400000.0,712300000.0,21383300000.0,20052200000.0,150000000.0,466800000.0,2800000.0,471500000.0,1331100000.0,,42600000.0,2800000.0,39800000.0,42600000.0,20052200000.0,528000000.0,5478900000.0,6539500000.0,11252000000.0,63900000.0,492000000.0,ADP
2009-06-30,USD,25351700000,20705500000.0,2265300000.0,2296100000.0,,,4647800000.0,734300000.0,1174600000.0,2954200000.0,578700000.0,2375500000.0,2388500000.0,,30800000.0,918900000.0,702700000.0,20029100000.0,18763400000.0,130300000.0,,,730000000.0,1272800000.0,,45500000.0,,,772700000.0,17566200000.0,477100000.0,5322600000.0,6133900000.0,10716600000.0,63900000.0,501700000.0,ADP
2008-06-30,USD,23734400000,18808900000.0,917500000.0,917500000.0,,,4925500000.0,742900000.0,,637100000.0,637100000.0,2426700000.0,,,666300000.0,16190500000.0,,18647200000.0,17341600000.0,,,,1147500000.0,1305600000.0,,52100000.0,,,52100000.0,15711100000.0,,5087200000.0,-5804700000.0,10029800000.0,63900000.0,527200000.0,ADP
2023-12-31,USD,9956635000,8400064000.0,1938606000.0,5007968000.0,1945180000.0,1024569000.0,1612461000.0,101580000.0,188078000.0,357299000.0,88768000.0,268531000.0,3064362000.0,,3069362000.0,282009000.0,151900000.0,2737576000.0,1919435000.0,435059000.0,3012408000.0,,95751000.0,862554000.0,,,,,65519000.0,161870000.0,131390000.0,7219059000.0,,5114025000.0,31000.0,312245000.0,ANET
2022-12-31,USD,6775410000,5550748000.0,671707000.0,3023729000.0,1289706000.0,923096000.0,1228962000.0,95009000.0,156847000.0,388129000.0,122205000.0,265924000.0,2322469000.0,39468000.0,2352022000.0,152170000.0,166612000.0,1889590000.0,1293531000.0,232572000.0,2082492000.0,,19878000.0,596059000.0,43964000.0,,,,43964000.0,131040000.0,102406000.0,4885820000.0,,3138983000.0,31000.0,306890000.0,ANET
2021-12-31,USD,5734429000,4812676000.0,620813000.0,3408315000.0,650117000.0,516509000.0,921753000.0,78634000.0,133023000.0,281952000.0,93555000.0,188397000.0,2787502000.0,20247000.0,2787502000.0,172893000.0,33443000.0,1755829000.0,1109829000.0,202636000.0,929312000.0,,226643000.0,646000000.0,56527000.0,,,,56527000.0,86972000.0,54749000.0,3978600000.0,,2456823000.0,31000.0,307681000.0,ANET
2020-12-31,USD,4738919000,3836998000.0,893219000.0,2872868000.0,479668000.0,389540000.0,901921000.0,32231000.0,115181000.0,312486000.0,122790000.0,189696000.0,1979649000.0,8314000.0,1979649000.0,60556000.0,30071000.0,1418628000.0,768243000.0,134235000.0,650827000.0,,143357000.0,650385000.0,72397000.0,,,,72397000.0,94392000.0,42431000.0,3320291000.0,,2027614000.0,30000.0,76174000.0,ANET
2019-12-31,USD,4185290000,3471636000.0,1111286000.0,2724368000.0,243825000.0,391987000.0,713654000.0,39273000.0,97376000.0,100090000.0,45235000.0,54855000.0,1613082000.0,4150000.0,1613082000.0,64464000.0,30346000.0,1290604000.0,597074000.0,92105000.0,575288000.0,16052000.0,140249000.0,693530000.0,0.0,,16052000.0,,83022000.0,52052000.0,37693000.0,2894686000.0,,1788230000.0,8000.0,76389000.0,ANET
2018-12-31,USD,3081983000,2714802000.0,649950000.0,1956147000.0,264557000.0,331777000.0,367181000.0,75355000.0,90012000.0,112294000.0,58610000.0,53684000.0,1306197000.0,30336000.0,1306197000.0,95730000.0,22704000.0,938594000.0,606504000.0,93757000.0,587227000.0,,839000.0,300412000.0,35431000.0,,,,36270000.0,153322000.0,28098000.0,2143389000.0,,1190803000.0,8000.0,75668000.0,ANET
2017-12-31,USD,2460860000,2266429000.0,859192000.0,1535555000.0,306198000.0,247346000.0,194431000.0,74279000.0,69020000.0,0.0,0.0,0.0,712463000.0,36136000.0,676363000.0,96215000.0,18891000.0,798946000.0,529905000.0,52200000.0,498740000.0,,133827000.0,233246000.0,37673000.0,37673000.0,37673000.0,,171500000.0,16172000.0,9745000.0,1661914000.0,,859114000.0,7000.0,73706000.0,ANET
2016-12-31,USD,1729007000,1526126000.0,567923000.0,867833000.0,236490000.0,253119000.0,202881000.0,76961000.0,49132000.0,,,,336010000.0,36100000.0,299910000.0,79140000.0,18824000.0,621187000.0,459553000.0,79457000.0,372935000.0,,90951000.0,123322000.0,39593000.0,39593000.0,39593000.0,,130544000.0,15795000.0,7958000.0,1107820000.0,,435105000.0,7000.0,70811000.0,ANET
2015-12-31,USD,1159890000,974328000.0,687326000.0,687326000.0,92129000.0,144263000.0,185562000.0,79706000.0,30339000.0,,,,33600000.0,33600000.0,,29270000.0,20791000.0,371738000.0,235011000.0,43966000.0,196808000.0,,1336000.0,95986000.0,,41210000.0,42500000.0,,42546000.0,8025000.0,6698000.0,788152000.0,,250916000.0,7000.0,68132000.0,ANET
2014-12-31,USD,811023000,679479000.0,240031000.0,449457000.0,78006000.0,96982000.0,131544000.0,71558000.0,16958000.0,,,,243026000.0,33600000.0,209426000.0,11512000.0,11840000.0,255365000.0,144373000.0,32428000.0,106468000.0,,1087000.0,68565000.0,,42547000.0,43634000.0,,43634000.0,11249000.0,4981000.0,555658000.0,,129814000.0,7000.0,65528000.0,ANET
2013-12-31,USD,364520000,282766000.0,113664000.0,113664000.0,67094000.0,,78997000.0,67204000.0,7186000.0,,,,,,,5137000.0,10009000.0,286788000.0,209344000.0,20111000.0,58904000.0,,98793000.0,77444000.0,,43152000.0,98793000.0,,141945000.0,10144000.0,1978000.0,77732000.0,,42964000.0,3000.0,31927000.0,ANET
2023-12-31,USD,1193693000000,104487000000.0,89232000000.0,89232000000.0,-765376000000.0,,28130000000.0,,,23762000000.0,7055000000.0,16707000000.0,291792000000.0,359307000000.0,22814000000.0,685271000000.0,,1093711000000.0,77708000000.0,,,62651000000.0,3188000000.0,661000000.0,,260544000000.0,8920000000.0,,263732000000.0,-217068000000.0,,99038000000.0,31139000000.0,97996000000.0,20000000.0,1627000000.0,MS
2022-12-31,USD,1180231000000,142915000000.0,128127000000.0,128127000000.0,-709866000000.0,,28343000000.0,4073000000.0,,24270000000.0,7618000000.0,16652000000.0,290438000000.0,14788000000.0,20509000000.0,631326000000.0,,1079000000000.0,78213000000.0,,,62534000000.0,4191000000.0,221269000000.0,,233867000000.0,5135000000.0,,238058000000.0,-221269000000.0,433106000000.0,100141000000.0,26577000000.0,94862000000.0,20000000.0,1675000000.0,MS
2021-12-31,USD,1188140000000,141557000000.0,127725000000.0,127725000000.0,-648045000000.0,,29461000000.0,4268000000.0,,25193000000.0,8360000000.0,16833000000.0,495005000000.0,373689000000.0,102830000000.0,648045000000.0,,1081542000000.0,74487000000.0,,,62188000000.0,5764000000.0,232831000000.0,,227363000000.0,10337000000.0,,233127000000.0,-239022000000.0,449201000000.0,105441000000.0,17500000000.0,89432000000.0,20000000.0,1772000000.0,MS
2020-12-31,USD,1115862000000,118467000000.0,105654000000.0,105654000000.0,-648458000000.0,,21034000000.0,4419000000.0,,16615000000.0,4980000000.0,11635000000.0,441524000000.0,12813000000.0,110383000000.0,648458000000.0,,1012713000000.0,58318000000.0,,,50587000000.0,3691000000.0,218798000000.0,,213388000000.0,24241000000.0,,217079000000.0,-241581000000.0,435655000000.0,101781000000.0,9767000000.0,78694000000.0,20000000.0,1809624144.0,MS
2019-12-31,USD,895429000000,62236000000.0,82171000000.0,49659000000.0,-629335000000.0,,13248000000.0,3998000000.0,,9250000000.0,2107000000.0,7143000000.0,331865000000.0,12577000000.0,62223000000.0,629335000000.0,,812732000000.0,62706000000.0,,,54200000000.0,2567000000.0,197655000000.0,,190060000000.0,20402000000.0,,192627000000.0,-207504000000.0,385390000000.0,81549000000.0,18727000000.0,70589000000.0,20000000.0,1594000000.0,MS
2018-12-31,USD,853531000000,102960000000.0,87196000000.0,87196000000.0,,,11283000000.0,,,8851000000.0,2163000000.0,6688000000.0,239750000000.0,2432000000.0,61061000000.0,142934000000.0,,772125000000.0,61667000000.0,,,49759000000.0,1545000000.0,189662000000.0,,188117000000.0,24694000000.0,,189662000000.0,400483000000.0,356065000000.0,80246000000.0,13971000000.0,64175000000.0,20000000.0,1699828943.0,MS
2017-12-31,USD,851733000000,91568000000.0,80395000000.0,80395000000.0,374508000000.0,,11668000000.0,,,9045000000.0,2448000000.0,6597000000.0,236248000000.0,2623000000.0,55203000000.0,70997000000.0,,773267000000.0,70016000000.0,,,56424000000.0,1519000000.0,192582000000.0,,191063000000.0,23870000000.0,,192582000000.0,386697000000.0,379229000000.0,77391000000.0,9211000000.0,57577000000.0,20000000.0,1788086805.0,MS
